,max_vertex_degree,min_vertex_degree,mean_vertex_degree,std_dev_vertex_degree,one_norm,max_weight,min_weight,mean_weight,std_dev_weight,max_edge_order,min_edge_order,mean_edge_order,std_dev_edge_order,number_of_terms,log_fci_dim,n_elec,n_orbs,df_rank,df_gap,problem_instance_uuid,problem_instance_short_name,task_uuid,instance_data_object_uuid,instance_data_object_file_name,instance_data_object_url,date_of_calculation,version_of_features_calculation_script,ham_features_calc_time,DF_QPE-(2610),SHCI_opt-(2dde),DF_QPE-(4b07),SHCI_pt_1e-4-(4ed5),SHCI_var_1e-4-(7e73),SHCI_pt_2e-4-(ad96),SHCI_pt_2e-5-(c71b),SHCI_pt_5e-5-(d626),SHCI_var_2e-4-(0db1),SHCI_var_2e-5-(86bf),SHCI_var_5e-5-(0194),DF_QPE-(5d76),DF_QPE-(5dad),CISD-(418f),CCSD(T)-(c092),HF-(5f5e),MP2-(b420),CCSD-(0a29),DMRG_Niagara_cluster_lowest_energy-(1653),DF_QPE-(6f38),DF_QPE-(f6b3)
141,110981,15301,89982.24444444444,27635.540030230444,1319.8859759342647,18.864944852850677,2.1912800873697235e-08,0.0065250121164825,0.1706089174891615,45,1,20.017703096187976,8.779219280393447,202282,7.147617590055024,6,45,421,20.82193157348621,162f41da-af43-427c-a8bc-ae9fa97ace95,O_0,85a3a8d6-f2c7-458c-bbc3-25fd76d9afc0,1661aaae-621a-430d-990a-bcbbbe270dfb,fcidump.O0_vtz.1661aaae-621a-430d-990a-bcbbbe270dfb,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.O0_vtz.1661aaae-621a-430d-990a-bcbbbe270dfb.gz,2024-12-03 12:45:17.741671,1,293.360124,False,True,False,True,True,True,True,True,True,True,True,False,False,False,True,False,False,False,True,False,False
142,25,9,20.0,5.196152422706632,96.0,4.0,0.5,1.2,1.4,13,1,4.0,3.3763886032268267,81,6.008259414991275,8,16,16,0.0,614c4444-a31a-4348-b24d-01040208651c,hubbard_square,85ee9159-e41c-4cda-b8b6-326cc11cf6a2,5add677d-7310-4138-8278-dfed143a3f72,FCIDUMP_L_16_Nf_4_U_8.0_ms_2.5add677d-7310-4138-8278-dfed143a3f72,sftp://sftp.l3harris.com/gsee/FCIDUMP_L_16_Nf_4_U_8.0_ms_2.5add677d-7310-4138-8278-dfed143a3f72.gz,2025-01-27 08:17:46.605680,1,0.034082,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False
143,302015,54941,248940.3333333333,72613.10069456222,370.5422207118201,2.130845831487277,1.028539632733196e-08,0.000673066984262,0.0140011865171378,39,1,17.635202932457567,7.692802517695489,550529,18.39554854552544,57,39,657,4.838706858786077,8a3787cc-d3d0-42a8-d9a9-7de2aed45208,mo_n2_pincer,87d59f7c-e397-42dc-aa6e-00200d8697aa,21abd0b3-b2cb-4a8a-812e-a8706542f429,fcidump.31_4a_noncan_0.2_new.21abd0b3-b2cb-4a8a-812e-a8706542f429,sftp://sftp.l3harris.com/gsee/fcidump.31_4a_noncan_0.2_new.21abd0b3-b2cb-4a8a-812e-a8706542f429.gz,2024-12-03 10:37:50.015321,1,613.073991,False,True,False,True,False,True,True,True,False,True,True,False,False,False,True,False,False,False,True,False,False
144,104300,18356,85597.61904761905,24784.10811190297,1048.383598111789,5.927680980734756,1.0319938556133712e-08,0.0054919384903312,0.071069926851705,42,1,18.832866235364992,8.364380568341078,190896,20.08736235253029,24,42,517,12.61802004315559,9560107e-f1ad-4480-aa51-ef03edda6e19,ozone,881f5275-83eb-470c-80fe-eebb7ced30e9,b0c72570-cf06-4ecc-ae64-52a65720c849,FCIDUMP_g_ring_b_cc-pvdz.b0c72570-cf06-4ecc-ae64-52a65720c849,sftp://sftp.l3harris.com/gsee/FCIDUMP_g_ring_b_cc-pvdz.b0c72570-cf06-4ecc-ae64-52a65720c849.gz,2024-12-03 14:07:04.926458,1,374.917382,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
145,114932,17068,91650.4375,29031.751689892804,389.8627992427229,48.64209213012536,1.0004120491681553e-08,0.001908809067795,0.1126542279149236,32,1,14.359364289771058,6.0420608231557855,204245,16.221344234866493,22,32,274,9.155096692425753,f90280cc-c860-4ff1-a9ec-4841cec989f7,c_s_0,886855d3-f1a7-4004-a736-417360e81d0a,1c5f7390-3d26-4730-addd-b0fbd7591169,fcidump.c_s_cc-pVDZ.1c5f7390-3d26-4730-addd-b0fbd7591169,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.c_s_cc-pVDZ.1c5f7390-3d26-4730-addd-b0fbd7591169.gz,2024-12-03 09:31:21.153463,1,265.734457,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
146,915612,79386,735651.1842105263,232313.06298096463,2665.547309868929,2.977105799382338,1.2211508291200073e-08,0.0015393693345911,0.0166703151959893,76,1,32.288061104745715,14.920327456334023,1731585,29.674241180774636,28,76,1038,13.79638882751166,8ed1a800-a4c6-4bff-a6de-cb220554c42f,cr_dimer,8874bf11-f594-41df-b8a0-d2a7441904a1,e2995852-9911-4021-a82f-5b14ddb2d5c8,FCIDUMP_d_2.0_b_cc-pvdz-dk_ne_28.e2995852-9911-4021-a82f-5b14ddb2d5c8,sftp://sftp.l3harris.com/gsee/FCIDUMP_d_2.0_b_cc-pvdz-dk_ne_28.e2995852-9911-4021-a82f-5b14ddb2d5c8.gz,2024-12-06 02:27:29.899160,1,7655.275111,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
147,58036,9920,46570.5625,14572.32732128241,313.43920083764607,36.320664462094896,1.0087838561248794e-08,0.0030652401896967,0.1240326475730879,32,1,14.573795180722891,6.041901054602378,102257,16.221344234866493,22,32,279,4.6044422102874325,68f1a091-8652-4095-ba31-56f0e02e27d3,si_o_0,88a6b9fd-e159-4059-9ee5-ba718fd624dc,ab244b36-ab52-4cce-b50a-2b04d8c548e7,fcidump.si_o_cc-pVDZ.ab244b36-ab52-4cce-b50a-2b04d8c548e7,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.si_o_cc-pVDZ.ab244b36-ab52-4cce-b50a-2b04d8c548e7.gz,2024-12-03 08:50:58.995221,1,119.442529,False,True,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False
148,26089,8041,21949.0,5748.4512199871215,100.37183782882184,1.2527482489709971,1.0585676971352478e-08,0.0022534706860829,0.0207163307546892,21,1,10.348420556341347,4.099166622726956,44542,10.13101004619678,28,21,227,3.142821990404936,b78a10f2-ce8a-43c0-69ec-4cf666d8e85c,ru_macho,89253c8f-0f01-4046-a138-1bada22f0a6a,d7bea809-6e34-49f8-8daf-8d728dd18268,fcidump.5_ts_ru_macho_melact_noncan_0.2_new.d7bea809-6e34-49f8-8daf-8d728dd18268,sftp://sftp.l3harris.com/gsee/fcidump.5_ts_ru_macho_melact_noncan_0.2_new.d7bea809-6e34-49f8-8daf-8d728dd18268.gz,2024-12-02 17:07:12.062125,1,51.839327,False,True,False,True,True,True,True,True,True,True,True,False,False,False,True,False,False,False,True,False,False
149,863526,65698,685400.1875,224846.62127179015,1895.8746413071683,30.03135502783595,1.0101812223959773e-08,0.0011767462065469,0.0587730051108941,64,1,27.226848966803136,12.370226380351204,1611117,23.7426738349922,22,64,682,10.28578563490534,68f1a091-8652-4095-ba31-56f0e02e27d3,si_o_0,8aa559b0-3aae-4850-a2d7-14e037ce26c0,1b1a93a4-a3cd-424f-87a2-c5a7ae5dbaf7,fcidump.si_o_cc-pVTZ.1b1a93a4-a3cd-424f-87a2-c5a7ae5dbaf7,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.si_o_cc-pVTZ.1b1a93a4-a3cd-424f-87a2-c5a7ae5dbaf7.gz,2024-12-04 07:12:50.578505,1,1835.94458,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
150,7,5,6.714285714285714,0.6998542122237652,46.49112174,2.32079441,0.5,1.10693147,0.8583307163050393,14,1,2.238095238095238,2.670914983310506,43,6.000868154958638,8,14,14,0.0,c2009f9f-4738-4919-9295-5f9231ca5199,hubbard_chain,8bbedcf8-eccd-4486-93e3-cadad203df37,7d4261dd-0387-49a9-a342-62bdef76937b,FCIDUMP_L_14_Nf_4_U_4.64158882_ms_0.7d4261dd-0387-49a9-a342-62bdef76937b,sftp://sftp.l3harris.com/gsee/FCIDUMP_L_14_Nf_4_U_4.64158882_ms_0.7d4261dd-0387-49a9-a342-62bdef76937b.gz,2025-01-27 08:16:45.188395,1,0.021924,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
151,2906467,314073,2366852.275362319,730667.6509505671,6420.130441939051,70.28934670710464,1.0000594851999892e-08,0.0011667213564256,0.1718243534987533,69,1,29.678608780290297,13.693937277587866,5502712,36.72557892877612,90,69,171,5.569058155877002,8db449b1-265b-4a66-b965-a2b4833a88d1,planted_solution_0009,8f373cb0-952d-48c6-a871-8a10e52e7c19,bbbbba1c-868c-45a5-b16c-0c17536e83d8,fcidump.planted_solution_0009.bbbbba1c-868c-45a5-b16c-0c17536e83d8,sftp://sftp.l3harris.com/gsee/planted_solutions/fcidump.planted_solution_0009.bbbbba1c-868c-45a5-b16c-0c17536e83d8.gz,2024-12-04 21:56:01.549359,1,6543.867894,False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,False,False,False
152,3150395,201749,2528492.0786516853,817026.6701510805,5849.996329988843,38.84609617027093,1.0002701514895966e-08,0.0009755016090767,0.0595072382390049,89,1,37.525285100946135,17.599654867923412,5996912,23.606405050390176,18,89,961,19.878042884533137,586ce6a9-1876-459e-9b6c-be8bb1c4d1a5,h_cl_0,8f39fc4f-91dc-4f67-ab5c-00e8ffc866c4,1235d3d0-2c41-4036-909c-807ed3c89d96,fcidump.h_cl_cc-pVQZ.1235d3d0-2c41-4036-909c-807ed3c89d96,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.h_cl_cc-pVQZ.1235d3d0-2c41-4036-909c-807ed3c89d96.gz,2024-12-07 06:24:58.569626,1,7964.532441,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
153,371468,48524,303449.1034482759,91315.1376514302,2235.542349252574,11.40515401837176,1.2280892017517073e-08,0.0032133296381856,0.0892680067154073,58,1,25.29800246942328,11.536673833970552,695710,11.255284648048534,8,58,699,13.682867390692376,7ca1486c-06a5-47c1-b8ab-eab491ffc68b,c_h2_singlet_0,8fa0ddcf-9b98-4144-8250-522f38c28b02,59fca8b4-25f4-44f7-b961-34d6a4037051,fcidump.c_h2_singlet_cc-pVTZ.59fca8b4-25f4-44f7-b961-34d6a4037051,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.c_h2_singlet_cc-pVTZ.59fca8b4-25f4-44f7-b961-34d6a4037051.gz,2024-12-04 06:42:08.440647,1,816.599042,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
154,2992,924,2466.6666666666665,647.9060288515783,232.9565553083386,9.411900647671365,2.094146402152445e-08,0.0472816227538743,0.4782340865260235,18,1,9.011568906028009,3.512636025472033,4928,8.537343119493984,12,18,160,4.650397256756297,8ed1a800-a4c6-4bff-a6de-cb220554c42f,cr_dimer,9030e9c9-0323-413c-a98e-aba16b180ba7,3092dd74-660d-4c7a-9d43-16d1436e084b,FCIDUMP_d_1.68_b_sto-3g_ne_12.3092dd74-660d-4c7a-9d43-16d1436e084b,sftp://sftp.l3harris.com/gsee/FCIDUMP_d_1.68_b_sto-3g_ne_12.3092dd74-660d-4c7a-9d43-16d1436e084b.gz,2024-12-03 07:31:34.462918,1,22.201821,False,True,False,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False
155,7357,2251,6062.368421052632,1603.3353462975176,74.51074635961334,3.0091405661593686,2.533894868355935e-07,0.0061609679477107,0.0751333989422546,19,1,9.524144203737391,3.645626763779615,12095,4.465992220784307,4,19,152,2.4245897083863484,6d355019-13aa-41fc-a530-31d5f968ba22,li_h_0,92917287-d937-410c-bb70-c1f34224fab7,9c6f0876-5690-4391-a98c-0347d111257e,fcidump.li_h_cc-pVDZ.9c6f0876-5690-4391-a98c-0347d111257e,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.li_h_cc-pVDZ.9c6f0876-5690-4391-a98c-0347d111257e.gz,2024-12-02 17:11:45.700225,1,14.285406,False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,False
156,25,9,20.0,5.196152422706632,64.0,2.0,0.5,0.8,0.6,13,1,4.0,3.3763886032268267,81,6.520142775970149,8,16,16,0.0,614c4444-a31a-4348-b24d-01040208651c,hubbard_square,92c0868c-00eb-466a-877e-4550670b53bf,deea4707-b5bb-4c8d-82e3-3b1e20846be1,FCIDUMP_L_16_Nf_4_U_4.0_ms_0.deea4707-b5bb-4c8d-82e3-3b1e20846be1,sftp://sftp.l3harris.com/gsee/FCIDUMP_L_16_Nf_4_U_4.0_ms_0.deea4707-b5bb-4c8d-82e3-3b1e20846be1.gz,2025-01-27 08:18:31.795854,1,0.044,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False
157,7,5,6.714285714285714,0.6998542122237652,68.19845781,3.8713184150000006,0.5,1.6237728050000004,1.5892547418570555,14,1,2.238095238095238,2.670914983310506,43,6.000868154958638,8,14,14,0.0,c2009f9f-4738-4919-9295-5f9231ca5199,hubbard_chain,94c7e366-3003-481e-8035-f1daac7fa933,2d9c6af6-853d-490e-b4d1-c4baf6aceebe,FCIDUMP_L_14_Nf_4_U_7.74263683_ms_0.2d9c6af6-853d-490e-b4d1-c4baf6aceebe,sftp://sftp.l3harris.com/gsee/FCIDUMP_L_14_Nf_4_U_7.74263683_ms_0.2d9c6af6-853d-490e-b4d1-c4baf6aceebe.gz,2025-01-27 08:17:01.058585,1,0.018751,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
158,67245,13037,54880.757575757576,15981.66149634182,436.1073133461192,4.402066889256293,1.3222158094417548e-08,0.003648181907012,0.0597734184631064,33,1,15.150157686484135,6.385685360116379,119542,13.261272247412732,14,33,321,6.122403663621821,8846a90e-96cb-4bc3-ad06-5388212f728e,h_c_n_0,94db0c2c-89f6-4c3d-b886-a3a6a2bdad1d,8ab023ed-7cdf-49e6-87d9-369a13f2ac82,fcidump.h_c_n_cc-pVDZ.8ab023ed-7cdf-49e6-87d9-369a13f2ac82,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.h_c_n_cc-pVDZ.8ab023ed-7cdf-49e6-87d9-369a13f2ac82.gz,2024-12-03 08:07:52.248592,1,148.402172,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
159,17934,3906,14375.714285714286,4282.197023367652,381.14471068266266,9.66650885705998,1.2430403139749788e-08,0.0120760633256023,0.1280250663243313,28,1,12.7533109435397,5.281497615736238,31563,13.678566336433148,18,28,212,4.890291555355711,e3e78b41-577d-4536-a63f-7e968eeb6493,f2_0,94fc2317-29af-43a1-aaec-dade9850ca27,ac269a87-2bc4-458e-8f4a-64f524c77044,fcidump.f2_cc-pVDZ.ac269a87-2bc4-458e-8f4a-64f524c77044,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.f2_cc-pVDZ.ac269a87-2bc4-458e-8f4a-64f524c77044.gz,2024-12-02 14:54:49.632084,1,69.991458,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
160,14188,4948,12020.0,3029.582149406086,73.77271268012048,1.121101637171599,1.3884605221659143e-08,0.0031084444731016,0.0233316848385046,18,1,9.116420174440652,3.5038988526611625,23734,9.00550953156072,22,18,171,2.586269218260565,dc8bdc56-5ebd-4996-6b81-81b1a06d8c76,blue_dimer,950da653-13ce-4cd7-95d8-5045ab03d4bc,a722dd32-93c7-4fbd-9cf5-f1bf44b2cdae,fcidump.42_1_star_noncan_0.2_new.a722dd32-93c7-4fbd-9cf5-f1bf44b2cdae,sftp://sftp.l3harris.com/gsee/fcidump.42_1_star_noncan_0.2_new.a722dd32-93c7-4fbd-9cf5-f1bf44b2cdae.gz,2024-12-02 17:17:48.445907,1,27.71155,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
161,5918863,303289,4713887.844444444,1523765.7171697088,12199.755953436756,36.844641904395786,1.0000052927621728e-08,0.0010667688179543,0.0889746992375437,135,1,55.645773464836495,26.81400913773647,11436177,17.07990837728178,11,135,1463,48.1989025745804,67f72316-2262-44fb-8c0a-e159e1cd0cf0,Sc_0,96c6a0d7-8a1e-4189-a934-833b80ade346,85c6b46a-59fe-4506-89d3-e6faec2383e2,fcidump.Sc0_vqz.85c6b46a-59fe-4506-89d3-e6faec2383e2,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.Sc0_vqz.85c6b46a-59fe-4506-89d3-e6faec2383e2.gz,2024-12-15 13:26:47.335743,1,25833.543007,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
162,2935136,200574,2376628.293103448,747976.7872539276,8850.908295349873,15.808721912871988,1.0087732045960944e-08,0.0015597996286737,0.0603143352940078,116,1,48.58477812937712,23.222730024072188,5674389,23.605957571037283,16,116,1547,16.31723275023739,9fbd9b4c-5ea9-4095-af7b-7d4491399e42,c2_h4_0,9757b7c2-d420-4ebb-8da7-38238951a5ca,4bd40563-25e1-4334-bf15-3ccd36c05ab2,fcidump.c2_h4_cc-pVTZ.4bd40563-25e1-4334-bf15-3ccd36c05ab2,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.c2_h4_cc-pVTZ.4bd40563-25e1-4334-bf15-3ccd36c05ab2.gz,2024-12-13 06:48:07.783674,1,12435.503844,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
163,7,5,6.714285714285714,0.6998542122237652,21.0,0.5,0.5,0.5,0.0,14,1,2.238095238095238,2.670914983310506,43,6.000868154958638,8,14,14,0.0,c2009f9f-4738-4919-9295-5f9231ca5199,hubbard_chain,9c5fbdd6-16ed-4c7c-85ed-da3d1ea111e7,27ef4a19-7b7e-47fd-ac1c-a439f11a2660,FCIDUMP_L_14_Nf_4_U_1.0_ms_0.27ef4a19-7b7e-47fd-ac1c-a439f11a2660,sftp://sftp.l3harris.com/gsee/FCIDUMP_L_14_Nf_4_U_1.0_ms_0.27ef4a19-7b7e-47fd-ac1c-a439f11a2660.gz,2025-01-27 08:17:06.447876,1,0.018807,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False
164,523444,62080,423477.14814814815,127200.6088324597,1470.3317126441575,12.857807894185974,1.0032231960530741e-08,0.0015023451862173,0.0582522922226444,54,1,23.365664954515776,10.759978266607597,978692,15.51725971283975,14,54,510,21.867082922968336,11c8be98-d9c9-40ea-8d88-ea8c555028f6,Mn_1,9d82f7d4-165d-4499-8add-361a770d1d44,51fac1c9-e29a-4033-b3d3-9cc37f64b4d4,fcidump.Mn1_vdz.51fac1c9-e29a-4033-b3d3-9cc37f64b4d4,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.Mn1_vdz.51fac1c9-e29a-4033-b3d3-9cc37f64b4d4.gz,2024-12-04 00:38:50.519674,1,1227.191765,False,True,False,True,False,True,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False
165,14188,4946,12018.666666666666,3029.367517412761,64.29422034206712,1.107196750253773,2.0537775910815983e-08,0.0027092925010352,0.0215052627813247,18,1,9.116177152248117,3.503946495452288,23732,9.00550953156072,22,18,171,2.35088972149912,dc8bdc56-5ebd-4996-6b81-81b1a06d8c76,blue_dimer,9da97ef6-4bad-4c82-8576-9b8e539a7ba8,46967cfc-d867-40e8-bef0-9655c46cef29,fcidump.38_1_ts_noncan_0.2_new.46967cfc-d867-40e8-bef0-9655c46cef29,sftp://sftp.l3harris.com/gsee/fcidump.38_1_ts_noncan_0.2_new.46967cfc-d867-40e8-bef0-9655c46cef29.gz,2024-12-02 17:16:14.462043,1,28.140803,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
166,2645499,196161,2123717.6588235293,678392.1936185423,7807.261291269392,56.03420764359709,1.00086417695322e-08,0.0015540831069774,0.1027836454022533,85,1,35.93281398265704,16.75597582183297,5023710,15.03178785873398,10,85,989,34.30369565082327,892e3341-7186-44c6-9a1a-20f270ddc8b8,h_f_0,9e3c577f-a25d-42f5-a809-61dfb63a52de,ff2ff7dd-2eb8-4565-a59e-76a47db07fbc,fcidump.h_f_cc-pVQZ.ff2ff7dd-2eb8-4565-a59e-76a47db07fbc,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.h_f_cc-pVQZ.ff2ff7dd-2eb8-4565-a59e-76a47db07fbc.gz,2024-12-06 13:31:30.355856,1,6114.323781,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
167,7,5,6.714285714285714,0.6998542122237652,25.676703779999983,0.8340502699999999,0.5,0.6113500899999998,0.1574728074494646,14,1,2.238095238095238,2.670914983310506,43,5.561535461128375,8,14,14,0.0,c2009f9f-4738-4919-9295-5f9231ca5199,hubbard_chain,9e571fac-f5cf-40cd-acc5-adfbebb0fdc7,1f0f66e4-ab45-4caa-bc78-7965841bc754,FCIDUMP_L_14_Nf_4_U_1.66810054_ms_2.1f0f66e4-ab45-4caa-bc78-7965841bc754,sftp://sftp.l3harris.com/gsee/FCIDUMP_L_14_Nf_4_U_1.66810054_ms_2.1f0f66e4-ab45-4caa-bc78-7965841bc754.gz,2025-01-27 08:16:58.378873,1,0.018834,False,True,False,True,True,True,True,True,True,True,True,False,False,False,True,False,False,False,True,False,False
168,3651136,210658,2922864.163636364,966857.1042118284,11993.683154086802,41.05845740741163,1.0152626955644824e-08,0.0017096842836585,0.0933035909065783,110,1,45.8315627118185,21.77534610184194,7015146,21.005449366917944,14,110,1325,24.27344092255396,9bd9cde6-6daa-441a-984e-ae1c1c051e91,n2_0,9eed79e4-b195-4474-b280-fe9166a7a241,e84ef191-bfe0-4859-96b9-0613cad743d4,fcidump.n2_cc-pVQZ.e84ef191-bfe0-4859-96b9-0613cad743d4,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.n2_cc-pVQZ.e84ef191-bfe0-4859-96b9-0613cad743d4.gz,2024-12-10 00:36:39.218633,1,15465.010171,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
169,1826826,158286,1471566.5789473683,466256.2734028997,3058.639772291606,12.810247599862056,1.0041684135020356e-08,0.0008854053232156,0.0404755219123703,76,1,32.37481574800232,14.944991781369383,3454509,20.550893775976625,17,76,902,16.44232004023272,7437abf0-1394-47ce-9218-d181f1732112,ScO_0,9fa4fc3a-b0b9-4eaa-99ee-0469ae5a511d,987498ce-5b91-4df6-924c-82d4841c17c2,fcidump.ScO_vdz.987498ce-5b91-4df6-924c-82d4841c17c2,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.ScO_vdz.987498ce-5b91-4df6-924c-82d4841c17c2.gz,2024-12-05 22:13:52.903114,1,4036.971895,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
170,1733672,124480,1383815.888888889,453040.42685054167,4940.963558983561,16.421894250028632,1.0015109817187608e-08,0.0014964739950464,0.0673784791343704,90,1,37.720578592419685,17.6358360891601,3301738,27.238284672936263,22,90,1094,12.199549384217608,3987b2dd-25bc-44e2-b516-dbc3f670a9c3,c_o2_0,a091c1a1-bde2-4a83-bf58-5010f7a8e1d4,0ffd2489-0b50-49b6-9e6e-7607f14102a9,fcidump.c_o2_cc-pVTZ.0ffd2489-0b50-49b6-9e6e-7607f14102a9,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.c_o2_cc-pVTZ.0ffd2489-0b50-49b6-9e6e-7607f14102a9.gz,2024-12-07 17:40:13.031679,1,5113.110274,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
171,121655,27051,100936.16129032258,28493.05518452135,334.5260148323241,32.38640546249393,1.1215129375410221e-08,0.0015405154676554,0.0745307711244716,31,1,14.409358421750664,6.093547974129383,217153,11.650107058057902,50,31,456,5.976969070654778,cb40f3f7-ffe8-40e8-4544-f26aad5a8bd8,mn_mono,a16168e2-98cd-430d-a180-84f64b4d5e75,bae2da57-6a69-483e-95bc-b77f72ebfba8,fcidump.64_5_15_af_ts_noncan_0.2_new.bae2da57-6a69-483e-95bc-b77f72ebfba8,sftp://sftp.l3harris.com/gsee/fcidump.64_5_15_af_ts_noncan_0.2_new.bae2da57-6a69-483e-95bc-b77f72ebfba8.gz,2024-12-03 08:01:12.793999,1,248.25109,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False
172,104312,18364,85681.38095238095,24799.225320036167,1069.7980399105838,5.956005851201745,1.1005891840248916e-08,0.0056033544759906,0.0704348866316206,42,1,18.848728007919505,8.351340601506946,190922,20.08736235253029,24,42,507,11.286221249527667,9560107e-f1ad-4480-aa51-ef03edda6e19,ozone,a2ad41b8-37bb-44e1-be3e-df1052952e9c,1a42101c-3c00-4105-8ed3-9275bf0d18db,FCIDUMP_g_bent_b_cc-pvdz.1a42101c-3c00-4105-8ed3-9275bf0d18db,sftp://sftp.l3harris.com/gsee/FCIDUMP_g_bent_b_cc-pvdz.1a42101c-3c00-4105-8ed3-9275bf0d18db.gz,2024-12-03 14:13:10.842905,1,364.986055,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
173,8812158,333080,6932131.152542373,2388762.195908057,5836.286268888932,39.310214595108434,1.0002264895631452e-08,0.0003446887590667,0.029901114120428,118,1,48.31025309580112,22.990276455405677,16932048,35.43492304689509,28,118,1235,21.783859790364737,3f141f05-532b-478d-b38a-2ae07baadc88,na_cl_0,a2f9649f-0f47-4a5d-a6a7-b0bebc848797,677d97ee-5a46-4d49-82d6-ca3fc98a59a7,fcidump.na_cl_cc-pVQZ.677d97ee-5a46-4d49-82d6-ca3fc98a59a7,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.na_cl_cc-pVQZ.677d97ee-5a46-4d49-82d6-ca3fc98a59a7.gz,2024-12-13 03:19:24.610520,1,22675.086153,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
174,25,9,20.0,5.196152422706632,80.0,3.0,0.5,1.0,1.0,13,1,4.0,3.3763886032268267,81,6.520142775970149,8,16,16,0.0,614c4444-a31a-4348-b24d-01040208651c,hubbard_square,a31d14b2-0bc9-4966-b52b-807f4e0c40b0,6cc38b2e-2fab-42bb-bf98-a7908b056061,FCIDUMP_L_16_Nf_4_U_6.0_ms_0.6cc38b2e-2fab-42bb-bf98-a7908b056061,sftp://sftp.l3harris.com/gsee/FCIDUMP_L_16_Nf_4_U_6.0_ms_0.6cc38b2e-2fab-42bb-bf98-a7908b056061.gz,2025-01-27 08:17:33.279858,1,0.028061,False,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False
